time,communicative_fraction,order_parameter,game_type
577601,1.0,1.0,all_communicative
578401,1.0,1.0,all_communicative
579201,1.0,1.0,all_communicative
580001,1.0,1.0,all_communicative
580801,1.0,1.0,all_communicative
581601,1.0,1.0,all_communicative
582401,1.0,1.0,all_communicative
583201,1.0,1.0,all_communicative
584001,1.0,1.0,all_communicative
584801,1.0,1.0,all_communicative
585601,1.0,1.0,all_communicative
586401,1.0,1.0,all_communicative
587201,1.0,1.0,all_communicative
588001,1.0,1.0,all_communicative
588801,1.0,1.0,all_communicative
589601,1.0,1.0,all_communicative
590401,1.0,1.0,all_communicative
591201,1.0,1.0,all_communicative
592001,1.0,1.0,all_communicative
592801,1.0,1.0,all_communicative
593601,1.0,1.0,all_communicative
594401,1.0,1.0,all_communicative
595201,1.0,0.9587785252292473,all_communicative
596001,1.0,1.0,all_communicative
596801,1.0,1.0,all_communicative
597601,1.0,1.0,all_communicative
598401,1.0,1.0,all_communicative
599201,1.0,1.0,all_communicative
600001,1.0,1.0,all_communicative
600801,1.0,1.0,all_communicative
601601,1.0,1.0,all_communicative
602401,1.0,1.0,all_communicative
603201,1.0,1.0,all_communicative
604001,1.0,1.0,all_communicative
604801,1.0,1.0,all_communicative
605601,1.0,1.0,all_communicative
606401,1.0,1.0,all_communicative
607201,1.0,1.0,all_communicative
608001,1.0,1.0,all_communicative
608801,1.0,1.0,all_communicative
609601,1.0,1.0,all_communicative
610401,1.0,1.0,all_communicative
611201,1.0,1.0,all_communicative
612001,1.0,1.0,all_communicative
612801,1.0,1.0,all_communicative
613601,1.0,1.0,all_communicative
614401,1.0,1.0,all_communicative
615201,1.0,1.0,all_communicative
616001,1.0,1.0,all_communicative
616801,1.0,1.0,all_communicative
617601,1.0,1.0,all_communicative
618401,1.0,1.0,all_communicative
619201,1.0,1.0,all_communicative
620001,1.0,1.0,all_communicative
620801,1.0,1.0,all_communicative
621601,1.0,1.0,all_communicative
622401,1.0,1.0,all_communicative
623201,1.0,1.0,all_communicative
624001,1.0,1.0,all_communicative
624801,1.0,1.0,all_communicative
625601,1.0,1.0,all_communicative
626401,1.0,1.0,all_communicative
627201,1.0,1.0,all_communicative
628001,1.0,1.0,all_communicative
628801,1.0,1.0,all_communicative
629601,1.0,1.0,all_communicative
630401,1.0,1.0,all_communicative
631201,1.0,1.0,all_communicative
632001,1.0,1.0,all_communicative
632801,1.0,1.0,all_communicative
633601,1.0,1.0,all_communicative
